loan_id,user_id,loan_amount,interest_rate,loan_status
L883,U453,5981,0.1,paid
L884,U453,5446,0.1,paid
L885,U454,8490,0.12,paid
L886,U454,3396,0.1,paid
L887,U455,6526,0.1,paid
L888,U456,9361,0.12,paid
L889,U457,3266,0.1,paid
L890,U457,2878,0.1,paid
L891,U457,9288,0.1,paid
L892,U458,2849,0.1,default
L893,U458,3253,0.12,default
L894,U458,4862,0.15,default
L895,U459,2698,0.1,paid
L896,U459,2225,0.15,paid
L897,U459,9057,0.1,default
L898,U460,8132,0.12,paid
L899,U461,4331,0.12,paid
L900,U461,2422,0.1,paid
L901,U461,8476,0.15,paid
L902,U462,8360,0.15,paid
L903,U462,2198,0.1,default
L904,U463,2498,0.1,paid
L905,U463,8284,0.15,paid
L906,U464,9964,0.12,default
L907,U464,4307,0.1,default
L908,U464,1186,0.1,default
L909,U465,3256,0.12,paid
L910,U466,3297,0.12,default
L911,U466,9509,0.1,paid
L912,U466,8446,0.15,paid
L913,U467,1968,0.1,paid
L914,U467,1860,0.1,paid
L915,U467,8220,0.12,paid
L916,U468,1554,0.15,paid
L917,U468,9664,0.15,paid
L918,U469,9073,0.15,paid
L919,U470,9230,0.15,paid
L920,U470,4288,0.1,paid
L921,U471,9322,0.1,paid
L922,U471,5750,0.12,paid
L923,U471,1083,0.15,paid
L924,U472,9845,0.15,default
L925,U472,1750,0.15,default
L926,U473,7491,0.1,paid
L927,U474,1455,0.12,paid
L928,U474,3060,0.12,paid
L929,U474,7488,0.12,paid
L930,U475,1573,0.15,paid
L931,U475,9265,0.1,paid
L932,U476,2827,0.1,paid
L933,U476,4871,0.15,paid
L934,U477,1263,0.1,default
L935,U477,4082,0.12,paid
L936,U478,6975,0.12,paid
L937,U479,8360,0.1,paid
L938,U480,4689,0.1,paid
L939,U481,6990,0.1,default
L940,U481,5789,0.12,paid
L941,U482,4593,0.1,paid
L942,U482,3477,0.1,paid
L943,U483,7438,0.15,paid
L944,U483,8846,0.1,paid
L945,U484,7280,0.1,default
L946,U484,7470,0.12,paid
L947,U484,8193,0.1,paid
L948,U485,7004,0.1,default
L949,U485,6536,0.15,paid
L950,U486,1713,0.12,default
L951,U487,7721,0.1,paid
L952,U487,9812,0.15,paid
L953,U488,2851,0.15,paid
L954,U488,8765,0.12,paid
L955,U488,4807,0.12,paid
L956,U489,3729,0.1,paid
L957,U489,5549,0.1,paid
L958,U490,1510,0.1,paid
L959,U490,3257,0.15,paid
L960,U490,2388,0.1,paid
L961,U491,3445,0.12,paid
L962,U492,4966,0.15,paid
L963,U492,4639,0.12,paid
L964,U493,6368,0.1,paid
L965,U493,7258,0.1,default
L966,U494,7000,0.1,default
L967,U494,4684,0.12,paid
L968,U494,1040,0.12,paid
L969,U495,2094,0.12,paid
L970,U495,9432,0.15,paid
L971,U495,5745,0.12,paid
L972,U496,1640,0.12,paid
L973,U496,6107,0.1,paid
L974,U497,4514,0.1,paid
L975,U497,4149,0.1,paid
L976,U497,8176,0.15,paid
L977,U498,8289,0.15,paid
L978,U498,7332,0.15,paid
L979,U499,6996,0.12,paid
L980,U499,3945,0.12,paid
L981,U499,4592,0.15,paid
L982,U500,1550,0.1,paid
L983,U500,4524,0.1,paid
L984,U500,1915,0.12,default
L985,U501,4038,0.15,paid
L986,U502,9708,0.1,paid
L987,U502,1070,0.15,paid
L988,U503,4770,0.12,default
L989,U504,6897,0.15,paid
L990,U505,2449,0.12,paid
L991,U506,5837,0.15,paid
L992,U507,7819,0.15,paid
L993,U507,9420,0.15,default
L994,U508,7213,0.15,paid
L995,U509,8941,0.12,paid
L996,U509,6643,0.1,paid
L997,U510,9049,0.1,paid
L998,U510,4874,0.1,paid
L999,U510,2943,0.15,paid
L1000,U511,3048,0.12,default
L1001,U511,7265,0.15,paid
L1002,U511,3422,0.15,default
L1003,U512,8487,0.1,paid
L1004,U513,4037,0.15,paid
L1005,U514,9250,0.15,paid
L1006,U515,2403,0.1,paid
L1007,U515,3541,0.1,paid
L1008,U516,2818,0.1,default
L1009,U517,3726,0.1,paid
L1010,U517,2710,0.12,paid
L1011,U517,1302,0.15,paid
L1012,U518,8691,0.12,default
L1013,U518,8306,0.15,paid
L1014,U518,9098,0.15,paid
L1015,U519,6885,0.1,paid
L1016,U519,4974,0.1,paid
L1017,U519,9741,0.12,paid
L1018,U520,1815,0.12,paid
L1019,U521,7104,0.12,paid
L1020,U522,5466,0.12,default
L1021,U523,9581,0.12,paid
L1022,U523,9065,0.12,default
L1023,U524,7092,0.15,paid
L1024,U524,6890,0.1,paid
L1025,U524,5182,0.12,default
L1026,U525,3337,0.15,paid
L1027,U525,4216,0.12,default
L1028,U525,8034,0.12,default
L1029,U526,9573,0.12,paid
L1030,U526,2997,0.15,paid
L1031,U527,5618,0.12,paid
L1032,U527,8416,0.15,paid
L1033,U527,1406,0.1,default
L1034,U528,6718,0.12,paid
L1035,U528,7899,0.12,paid
L1036,U529,9219,0.12,paid
L1037,U529,8734,0.1,default
L1038,U530,8578,0.12,paid
L1039,U530,8327,0.15,paid
L1040,U530,9804,0.1,paid
L1041,U531,5965,0.12,paid
L1042,U532,9772,0.1,default
L1043,U533,1593,0.15,paid
L1044,U533,7504,0.15,paid
L1045,U534,4072,0.12,paid
L1046,U535,8790,0.15,paid
L1047,U536,4577,0.12,paid
L1048,U536,7990,0.15,paid
L1049,U537,1273,0.1,paid
L1050,U537,7807,0.15,paid
L1051,U538,1182,0.15,default
L1052,U539,9428,0.12,paid
L1053,U539,4782,0.15,default
L1054,U540,1644,0.1,paid
L1055,U541,8142,0.1,default
L1056,U542,8136,0.15,default
L1057,U542,4108,0.1,paid
L1058,U542,7227,0.15,default
L1059,U543,9447,0.1,paid
L1060,U543,8577,0.15,paid
L1061,U544,5728,0.15,default
L1062,U544,2737,0.12,default
L1063,U544,6762,0.15,paid
L1064,U545,7117,0.1,default
L1065,U545,8149,0.1,default
L1066,U545,8038,0.15,default
L1067,U546,4808,0.15,paid
L1068,U546,6859,0.15,paid
L1069,U547,5264,0.12,paid
L1070,U547,2901,0.12,paid
L1071,U548,4686,0.15,default
L1072,U548,7557,0.12,default
L1073,U549,4580,0.1,paid
L1074,U549,5091,0.15,paid
L1075,U549,6723,0.1,default
L1076,U550,9220,0.15,paid
L1077,U550,6528,0.12,paid
L1078,U551,6097,0.12,paid
L1079,U551,7636,0.12,paid
L1080,U552,6582,0.1,paid
L1081,U553,6709,0.12,default
L1082,U554,4346,0.15,paid
L1083,U554,5546,0.1,paid
L1084,U555,7470,0.1,default
L1085,U555,9096,0.1,default
L1086,U556,4596,0.1,paid
L1087,U557,9601,0.12,paid
L1088,U557,2904,0.15,paid
L1089,U557,3319,0.1,paid
L1090,U558,5866,0.15,paid
L1091,U558,7424,0.1,paid
L1092,U559,3495,0.1,paid
L1093,U559,9915,0.12,paid
L1094,U560,8837,0.12,default
L1095,U560,2162,0.12,paid
L1096,U561,9614,0.15,paid
L1097,U562,3054,0.12,paid
L1098,U563,8315,0.1,paid
L1099,U563,5260,0.1,paid
L1100,U563,6407,0.12,paid
L1101,U564,5304,0.15,paid
L1102,U564,5077,0.12,paid
L1103,U565,2590,0.15,paid
L1104,U565,4465,0.12,paid
L1105,U565,8256,0.1,paid
L1106,U566,8670,0.15,paid
L1107,U566,3349,0.12,paid
L1108,U567,8112,0.12,default
L1109,U568,9594,0.15,paid
L1110,U568,4693,0.15,paid
L1111,U568,9509,0.12,paid
L1112,U569,9823,0.12,paid
L1113,U569,6029,0.12,paid
L1114,U569,1905,0.12,default
L1115,U570,7670,0.15,default
L1116,U570,8251,0.1,paid
L1117,U571,2878,0.12,paid
L1118,U571,1630,0.15,paid
L1119,U571,4928,0.15,paid
L1120,U572,6256,0.15,paid
L1121,U572,3816,0.1,paid
L1122,U572,5298,0.12,default
L1123,U573,1759,0.15,default
L1124,U573,9093,0.15,paid
L1125,U573,2965,0.1,paid
L1126,U574,3867,0.1,default
L1127,U575,1127,0.12,paid
L1128,U575,2130,0.15,default
L1129,U576,2217,0.1,paid
L1130,U576,3717,0.15,paid
L1131,U577,3595,0.15,paid
L1132,U577,5262,0.1,paid
L1133,U578,6074,0.12,paid
L1134,U579,6944,0.15,paid
L1135,U579,7525,0.12,default
L1136,U580,2197,0.12,paid
L1137,U580,1564,0.12,paid
L1138,U581,6482,0.1,default
L1139,U582,9807,0.15,paid
L1140,U582,2014,0.12,paid
L1141,U583,1369,0.1,paid
L1142,U584,7566,0.12,paid
L1143,U585,5077,0.15,paid
L1144,U585,9009,0.15,default
L1145,U585,9948,0.12,paid
L1146,U586,4543,0.1,default
L1147,U586,7952,0.15,paid
L1148,U587,2288,0.1,default
L1149,U588,6207,0.1,paid
L1150,U588,7094,0.15,paid
L1151,U589,7231,0.15,paid
L1152,U589,8224,0.1,paid
L1153,U589,9091,0.15,default
L1154,U590,8935,0.15,paid
L1155,U590,3753,0.1,default
L1156,U591,2275,0.1,paid
L1157,U592,5902,0.12,paid
L1158,U593,7496,0.15,paid
L1159,U593,9147,0.15,default
L1160,U593,4512,0.1,default
L1161,U594,8202,0.12,default
L1162,U594,6424,0.1,default
L1163,U595,1301,0.1,default
L1164,U596,9965,0.12,paid
L1165,U596,3483,0.1,paid
L1166,U596,3075,0.1,default
L1167,U597,6537,0.12,paid
L1168,U597,6435,0.1,default
L1169,U598,7851,0.12,paid
L1170,U598,4309,0.12,paid
L1171,U599,4700,0.1,paid
L1172,U600,4134,0.12,default
L1173,U600,3010,0.15,paid
L1174,U601,5286,0.15,paid
L1175,U601,4602,0.12,paid
L1176,U601,1798,0.1,paid
L1177,U602,4042,0.1,default
L1178,U602,2985,0.15,default
L1179,U602,8460,0.1,default
L1180,U603,6202,0.15,paid
L1181,U603,7971,0.12,paid
L1182,U604,8197,0.1,default
L1183,U604,1713,0.15,paid
L1184,U605,5610,0.15,paid
L1185,U606,6895,0.1,default
L1186,U607,7233,0.1,paid
L1187,U608,4166,0.12,paid
L1188,U608,1724,0.15,paid
L1189,U608,6185,0.15,paid
L1190,U609,1556,0.15,paid
L1191,U609,7312,0.12,default
L1192,U610,7425,0.12,paid
L1193,U610,5369,0.1,paid
L1194,U611,4855,0.15,paid
L1195,U611,2832,0.1,paid
L1196,U612,3528,0.1,paid
L1197,U612,3583,0.1,paid
L1198,U613,1497,0.12,paid
L1199,U613,2024,0.1,paid
L1200,U614,1681,0.1,paid
L1201,U614,6416,0.15,paid
L1202,U615,1141,0.12,paid
L1203,U616,8894,0.15,paid
L1204,U616,9785,0.15,paid
L1205,U617,5064,0.1,paid
L1206,U618,6810,0.15,paid
L1207,U618,4712,0.15,paid
L1208,U618,9100,0.1,paid
L1209,U619,3344,0.15,paid
L1210,U620,6644,0.12,paid
L1211,U620,8261,0.1,paid
L1212,U620,1617,0.1,paid
L1213,U621,1687,0.12,paid
L1214,U622,4178,0.15,paid
L1215,U622,7396,0.15,paid
L1216,U622,6032,0.1,paid
L1217,U623,4409,0.12,default
L1218,U623,4763,0.12,default
L1219,U623,3763,0.1,paid
L1220,U624,9773,0.1,paid
L1221,U624,4366,0.12,paid
L1222,U624,1626,0.12,paid
L1223,U625,7564,0.12,paid
L1224,U625,8420,0.12,paid
L1225,U626,6463,0.12,paid
L1226,U626,1816,0.12,paid
L1227,U626,7504,0.1,default
L1228,U627,2308,0.12,paid
L1229,U627,6468,0.12,paid
L1230,U628,1162,0.15,paid
L1231,U628,2043,0.12,default
L1232,U628,2044,0.1,paid
L1233,U629,5631,0.12,paid
L1234,U629,5561,0.1,paid
L1235,U629,2682,0.15,paid
L1236,U630,6812,0.1,paid
L1237,U630,5776,0.12,default
L1238,U630,3105,0.15,paid
L1239,U631,6015,0.12,default
L1240,U631,7661,0.1,paid
L1241,U631,7652,0.1,default
L1242,U632,9492,0.15,paid
L1243,U633,8808,0.15,default
L1244,U633,5578,0.1,paid
L1245,U634,5771,0.15,paid
L1246,U634,2946,0.1,paid
L1247,U634,7062,0.12,paid
L1248,U635,2845,0.15,paid
L1249,U635,8767,0.15,paid
L1250,U636,7149,0.12,default
L1251,U636,8417,0.15,paid
L1252,U637,6541,0.12,paid
L1253,U638,5540,0.15,paid
L1254,U638,7270,0.15,paid
L1255,U638,8925,0.12,paid
L1256,U639,5060,0.1,paid
L1257,U639,7772,0.15,paid
L1258,U639,9168,0.12,paid
L1259,U640,9093,0.15,paid
L1260,U641,7620,0.15,paid
L1261,U641,6720,0.1,default
L1262,U641,8301,0.12,paid
L1263,U642,7329,0.12,paid
L1264,U642,4709,0.1,paid
L1265,U642,5941,0.12,paid
L1266,U643,1566,0.12,paid
L1267,U644,1355,0.15,paid
L1268,U644,8491,0.12,paid
L1269,U644,3088,0.1,paid
L1270,U645,6428,0.1,paid
L1271,U646,6912,0.12,paid
L1272,U647,4658,0.15,paid
L1273,U647,8822,0.15,paid
L1274,U648,9895,0.15,paid
L1275,U648,9461,0.1,paid
L1276,U649,8762,0.15,paid
L1277,U650,5421,0.12,paid
L1278,U651,8343,0.12,paid
L1279,U651,7263,0.15,paid
L1280,U652,9514,0.12,paid
L1281,U652,3752,0.1,default
L1282,U653,1427,0.15,paid
L1283,U653,6167,0.15,paid
L1284,U653,6027,0.12,paid
L1285,U654,9446,0.15,paid
L1286,U655,9195,0.1,default
L1287,U656,7659,0.1,paid
L1288,U656,5047,0.1,paid
L1289,U657,8991,0.15,paid
L1290,U657,1158,0.15,paid
L1291,U658,9107,0.15,paid
L1292,U659,4154,0.15,paid
L1293,U659,6832,0.12,default
L1294,U660,2660,0.1,paid
L1295,U660,7256,0.15,paid
L1296,U661,3511,0.12,paid
L1297,U661,3085,0.1,paid
L1298,U661,3182,0.1,paid
L1299,U662,5276,0.15,paid
L1300,U662,8848,0.1,paid
L1301,U663,8492,0.12,paid
L1302,U663,7985,0.12,paid
L1303,U664,1630,0.15,paid
L1304,U664,2245,0.12,paid
L1305,U664,6373,0.1,paid
L1306,U665,3349,0.15,paid
L1307,U666,8461,0.12,paid
L1308,U667,8623,0.15,default
L1309,U667,7708,0.1,paid
L1310,U667,2353,0.15,paid
L1311,U668,3343,0.12,default
L1312,U668,9679,0.15,paid
L1313,U668,3670,0.1,default
L1314,U669,5523,0.15,paid
L1315,U669,8298,0.15,paid
L1316,U670,2147,0.1,paid
L1317,U671,6359,0.1,paid
L1318,U671,4972,0.15,default
L1319,U672,1951,0.15,paid
L1320,U672,7029,0.1,paid
L1321,U673,1115,0.15,paid
L1322,U673,1660,0.12,paid
L1323,U674,8924,0.1,paid
L1324,U674,8252,0.15,paid
L1325,U674,8800,0.15,default
L1326,U675,4250,0.12,default
L1327,U675,7992,0.1,paid
L1328,U676,4818,0.1,paid
L1329,U677,7811,0.12,paid
L1330,U677,2393,0.12,default
L1331,U677,3520,0.1,paid
L1332,U678,5437,0.15,default
L1333,U678,3779,0.1,default
L1334,U678,5558,0.12,paid
L1335,U679,9049,0.12,paid
L1336,U680,7863,0.15,paid
L1337,U680,6312,0.12,paid
L1338,U680,8650,0.1,paid
L1339,U681,4251,0.12,paid
L1340,U682,7911,0.15,paid
L1341,U682,7544,0.1,paid
L1342,U683,6363,0.15,paid
L1343,U683,3233,0.15,paid
L1344,U683,1943,0.15,paid
L1345,U684,4599,0.15,paid
L1346,U685,1986,0.12,paid
L1347,U686,3259,0.15,paid
L1348,U686,3243,0.12,paid
L1349,U687,5811,0.1,paid
L1350,U687,1277,0.15,paid
L1351,U687,7701,0.12,paid
L1352,U688,2627,0.12,default
L1353,U689,5896,0.15,default
L1354,U690,5894,0.15,paid
L1355,U690,4097,0.1,paid
L1356,U690,2779,0.12,paid
L1357,U691,7227,0.12,paid
L1358,U691,6060,0.12,paid
L1359,U692,7560,0.12,paid
L1360,U692,8303,0.1,default
L1361,U693,6587,0.12,paid
L1362,U693,6218,0.1,default
L1363,U693,8018,0.1,paid
L1364,U694,9575,0.15,paid
L1365,U695,5339,0.15,paid
L1366,U696,4644,0.15,paid
L1367,U696,2343,0.1,paid
L1368,U696,8124,0.1,paid
L1369,U697,4945,0.15,default
L1370,U697,9774,0.12,paid
L1371,U697,2391,0.12,paid
L1372,U698,4834,0.1,default
L1373,U698,1684,0.12,paid
L1374,U699,7236,0.15,paid
L1375,U699,8357,0.12,paid
L1376,U700,6618,0.1,paid
L1377,U701,3581,0.15,paid
L1378,U701,7700,0.1,default
L1379,U702,3132,0.1,paid
L1380,U703,6753,0.1,paid
L1381,U704,4221,0.12,paid
L1382,U705,6462,0.12,paid
L1383,U706,1866,0.12,paid
L1384,U706,2764,0.12,paid
L1385,U707,9830,0.15,paid
L1386,U707,4444,0.15,paid
L1387,U707,4848,0.1,default
L1388,U708,6213,0.15,default
L1389,U708,6983,0.15,default
L1390,U709,8553,0.12,default
L1391,U709,9169,0.1,paid
L1392,U709,7201,0.1,paid
L1393,U710,8345,0.15,paid
L1394,U710,2910,0.12,paid
L1395,U711,2813,0.12,paid
L1396,U711,4367,0.1,paid
L1397,U711,4296,0.15,paid
L1398,U712,4353,0.12,paid
L1399,U712,6265,0.1,paid
L1400,U712,5581,0.15,paid
L1401,U713,5633,0.1,paid
L1402,U713,2390,0.12,paid
L1403,U713,2497,0.15,paid
L1404,U714,2643,0.1,paid
L1405,U715,9191,0.12,paid
L1406,U715,3683,0.12,paid
L1407,U716,3827,0.12,paid
L1408,U717,7575,0.12,paid
L1409,U718,3074,0.1,paid
L1410,U718,2264,0.1,paid
L1411,U719,2750,0.15,paid
L1412,U720,7306,0.1,default
L1413,U720,6553,0.12,default
L1414,U721,5141,0.12,default
L1415,U722,2647,0.15,paid
L1416,U722,3364,0.12,paid
L1417,U723,4555,0.12,default
L1418,U723,4521,0.15,paid
L1419,U724,4626,0.1,default
L1420,U725,5453,0.15,paid
L1421,U726,6310,0.1,paid
L1422,U727,4194,0.15,paid
L1423,U727,9351,0.15,paid
L1424,U728,4419,0.1,default
L1425,U728,7549,0.1,paid
L1426,U728,8183,0.15,paid
L1427,U729,6298,0.12,paid
L1428,U730,7667,0.1,default
L1429,U730,5593,0.1,paid
L1430,U731,3564,0.15,default
L1431,U731,8182,0.1,paid
L1432,U732,4610,0.1,paid
L1433,U733,6926,0.15,paid
L1434,U733,7968,0.15,paid
L1435,U733,2454,0.15,default
L1436,U734,7129,0.15,paid
L1437,U734,3428,0.15,paid
L1438,U734,8534,0.12,paid
L1439,U735,2608,0.12,paid
L1440,U735,4371,0.1,paid
L1441,U735,5457,0.1,paid
L1442,U736,2233,0.15,default
L1443,U736,2504,0.12,paid
L1444,U737,9320,0.15,default
L1445,U737,3089,0.1,paid
L1446,U738,2953,0.15,paid
L1447,U739,4012,0.1,paid
L1448,U740,7196,0.1,paid
L1449,U741,2553,0.15,paid
L1450,U741,7671,0.12,paid
L1451,U741,9017,0.1,default
L1452,U742,8036,0.15,default
L1453,U742,6339,0.15,paid
L1454,U743,5416,0.1,paid
L1455,U743,1906,0.15,paid
L1456,U743,5123,0.15,default
L1457,U744,2673,0.15,paid
L1458,U744,7165,0.12,default
L1459,U745,3790,0.12,paid
L1460,U745,2152,0.12,default
L1461,U746,2655,0.12,paid
L1462,U746,3631,0.12,paid
L1463,U746,8998,0.12,paid
L1464,U747,3086,0.1,paid
L1465,U747,7838,0.1,default
L1466,U748,3673,0.1,default
L1467,U749,8263,0.15,paid
L1468,U749,1497,0.15,paid
L1469,U749,2363,0.12,paid
L1470,U750,1179,0.12,paid
L1471,U750,4644,0.1,paid
L1472,U751,2658,0.1,paid
L1473,U751,7423,0.1,default
L1474,U751,9445,0.12,paid
L1475,U752,1828,0.1,default
L1476,U753,1355,0.12,paid
L1477,U754,9235,0.1,paid
L1478,U754,7387,0.1,paid
L1479,U754,6116,0.12,paid
L1480,U755,2345,0.15,paid
L1481,U755,2333,0.12,paid
L1482,U755,6807,0.15,paid
L1483,U756,6522,0.1,paid
L1484,U756,7959,0.15,paid
L1485,U756,3083,0.1,paid
L1486,U757,5903,0.15,paid
L1487,U758,8358,0.1,default
L1488,U759,3740,0.12,default
L1489,U760,4899,0.12,paid
L1490,U760,5988,0.12,default
L1491,U761,1855,0.1,default
L1492,U761,1612,0.12,paid
L1493,U762,5476,0.12,default
L1494,U762,7500,0.15,default
L1495,U763,7061,0.1,paid
L1496,U764,5364,0.1,paid
L1497,U765,3882,0.12,default
L1498,U765,4582,0.1,paid
L1499,U765,1233,0.15,paid
L1500,U766,2370,0.15,paid
L1501,U766,4214,0.1,default
L1502,U767,5027,0.12,default
L1503,U767,8855,0.12,default
L1504,U768,4425,0.12,paid
L1505,U768,8410,0.15,paid
L1506,U768,2791,0.12,paid
L1507,U769,8140,0.15,paid
L1508,U769,5835,0.1,paid
L1509,U769,1530,0.15,paid
L1510,U770,9764,0.12,paid
L1511,U770,3108,0.15,paid
L1512,U771,7393,0.15,paid
L1513,U772,1628,0.15,paid
L1514,U773,8594,0.12,paid
L1515,U773,3068,0.15,default
L1516,U773,8344,0.1,paid
L1517,U774,9010,0.1,default
L1518,U774,6842,0.15,paid
L1519,U774,7531,0.15,paid
L1520,U775,4989,0.15,paid
L1521,U776,6942,0.12,paid
L1522,U777,5152,0.1,paid
L1523,U778,4463,0.15,paid
L1524,U779,5872,0.15,paid
L1525,U779,9047,0.1,paid
L1526,U779,4013,0.1,paid
L1527,U780,6749,0.12,paid
L1528,U781,2657,0.12,paid
L1529,U781,9839,0.12,paid
L1530,U781,6819,0.1,paid
L1531,U782,6846,0.1,paid
L1532,U782,9949,0.15,default
L1533,U782,9166,0.1,paid
L1534,U783,4272,0.12,default
L1535,U784,7782,0.1,paid
L1536,U785,2019,0.15,paid
L1537,U786,9934,0.12,paid
L1538,U786,5345,0.12,default
L1539,U787,9477,0.12,paid
L1540,U787,6082,0.1,paid
L1541,U787,8344,0.12,paid
L1542,U788,6541,0.15,paid
L1543,U788,3476,0.1,paid
L1544,U789,2866,0.15,paid
L1545,U789,4485,0.12,default
L1546,U789,2399,0.15,paid
L1547,U790,1960,0.1,default
L1548,U790,7772,0.15,paid
L1549,U791,8672,0.1,paid
L1550,U792,8543,0.12,paid
L1551,U792,5438,0.1,paid
L1552,U793,3032,0.15,paid
L1553,U793,6674,0.15,paid
L1554,U794,9739,0.12,paid
L1555,U795,9731,0.12,paid
L1556,U795,6955,0.1,paid
L1557,U795,1510,0.15,default
L1558,U796,1725,0.15,paid
L1559,U797,1314,0.12,paid
L1560,U797,2917,0.15,paid
L1561,U798,4511,0.15,paid
L1562,U799,8599,0.15,paid
L1563,U799,4768,0.15,paid
L1564,U800,9468,0.15,paid
L1565,U800,5443,0.15,paid
L1566,U800,8449,0.12,default
L1567,U801,4129,0.15,paid
L1568,U802,6571,0.12,paid
L1569,U802,3061,0.15,default
L1570,U803,3086,0.12,paid
L1571,U804,6217,0.12,paid
L1572,U804,7220,0.12,paid
L1573,U805,5715,0.1,paid
L1574,U806,1749,0.12,paid
L1575,U807,3845,0.12,paid
L1576,U807,7817,0.15,paid
L1577,U807,6353,0.15,paid
L1578,U808,4880,0.12,default
L1579,U808,2922,0.15,default
L1580,U809,3505,0.1,paid
L1581,U809,3055,0.15,paid
L1582,U810,8416,0.1,paid
L1583,U810,7213,0.15,paid
L1584,U810,9384,0.1,paid
L1585,U811,9284,0.12,paid
L1586,U812,3401,0.1,paid
L1587,U812,6610,0.1,paid
L1588,U812,1628,0.15,default
L1589,U813,2604,0.15,paid
L1590,U814,1341,0.1,paid
L1591,U815,9306,0.12,default
L1592,U816,2351,0.12,paid
L1593,U817,3916,0.12,default
L1594,U817,4703,0.1,paid
L1595,U817,7288,0.15,paid
L1596,U818,1666,0.12,paid
L1597,U818,1354,0.1,paid
L1598,U818,2656,0.1,paid
L1599,U819,4772,0.1,paid
L1600,U819,7185,0.1,paid
L1601,U820,7484,0.12,default
L1602,U820,8769,0.15,default
L1603,U821,6692,0.12,paid
L1604,U822,7586,0.15,default
L1605,U822,1425,0.12,default
L1606,U823,9580,0.12,paid
L1607,U823,2781,0.15,paid
L1608,U823,4799,0.12,paid
L1609,U824,7419,0.15,paid
L1610,U824,3047,0.1,paid
L1611,U825,5101,0.12,paid
L1612,U825,3704,0.12,paid
L1613,U825,9426,0.12,default
L1614,U826,4407,0.15,paid
L1615,U827,4956,0.15,paid
L1616,U828,1139,0.1,paid
L1617,U828,3921,0.12,paid
L1618,U828,2934,0.12,default
L1619,U829,3453,0.1,paid
L1620,U829,2638,0.12,paid
L1621,U830,5251,0.15,paid
L1622,U830,8806,0.12,paid
L1623,U831,5563,0.1,paid
L1624,U831,3569,0.1,paid
L1625,U831,1342,0.12,paid
L1626,U832,7173,0.15,paid
L1627,U832,7982,0.15,paid
L1628,U833,9645,0.1,paid
L1629,U834,4121,0.15,paid
L1630,U835,5678,0.1,paid
L1631,U835,2731,0.1,default
L1632,U835,6203,0.15,paid
L1633,U836,2878,0.12,paid
L1634,U836,3079,0.15,default
L1635,U836,7665,0.1,default
L1636,U837,1281,0.12,paid
L1637,U837,5812,0.1,paid
L1638,U837,9116,0.15,default
L1639,U838,4157,0.12,default
L1640,U838,9904,0.12,default
L1641,U839,2781,0.12,paid
L1642,U839,3978,0.1,paid
L1643,U840,9438,0.15,paid
L1644,U840,5640,0.15,default
L1645,U840,7619,0.12,paid
L1646,U841,9835,0.12,paid
L1647,U841,5828,0.1,default
L1648,U841,4478,0.15,paid
L1649,U842,5386,0.1,paid
L1650,U842,1990,0.1,default
L1651,U843,2563,0.1,paid
L1652,U843,6962,0.1,paid
L1653,U844,7407,0.12,paid
L1654,U844,1819,0.12,paid
L1655,U845,9604,0.1,default
L1656,U846,1267,0.1,default
L1657,U846,5261,0.15,paid
L1658,U847,4611,0.1,default
L1659,U847,6173,0.1,default
L1660,U848,1487,0.1,paid
L1661,U849,5760,0.15,paid
L1662,U849,6281,0.15,default
L1663,U850,5310,0.12,paid
L1664,U851,1331,0.12,paid
L1665,U851,3301,0.1,default
L1666,U851,7334,0.15,paid
L1667,U852,1910,0.15,paid
L1668,U853,8493,0.1,default
L1669,U853,3297,0.15,paid
L1670,U853,7647,0.12,default
L1671,U854,2094,0.1,paid
L1672,U854,7797,0.15,paid
L1673,U854,3770,0.1,paid
L1674,U855,3775,0.1,paid
L1675,U856,8641,0.12,paid
L1676,U856,6432,0.1,paid
L1677,U857,7602,0.12,default
L1678,U857,6508,0.1,paid
L1679,U858,4272,0.1,default
L1680,U859,7312,0.12,default
L1681,U860,6257,0.12,default
L1682,U861,3193,0.1,paid
L1683,U861,4231,0.12,default
L1684,U862,7460,0.12,paid
L1685,U863,4515,0.12,default
L1686,U863,5715,0.1,paid
L1687,U864,1132,0.12,paid
L1688,U864,9568,0.12,paid
L1689,U864,1947,0.1,paid
L1690,U865,3928,0.1,default
L1691,U865,5616,0.1,paid
L1692,U866,4362,0.12,paid
L1693,U866,5154,0.1,default
L1694,U867,1685,0.1,paid
L1695,U868,1429,0.1,default
L1696,U869,1716,0.15,default
L1697,U869,5623,0.12,paid
L1698,U869,8990,0.15,paid
L1699,U870,5388,0.15,paid
L1700,U870,8644,0.15,paid
L1701,U870,4358,0.1,default
L1702,U871,2503,0.1,paid
L1703,U871,5240,0.15,paid
L1704,U871,4379,0.12,paid
L1705,U872,7373,0.15,paid
L1706,U872,5797,0.1,paid
L1707,U873,2929,0.15,paid
L1708,U873,8471,0.15,paid
L1709,U874,8290,0.15,paid
L1710,U875,3632,0.12,paid
L1711,U876,1748,0.12,paid
L1712,U876,1047,0.15,paid
L1713,U876,1776,0.12,paid
L1714,U877,6175,0.1,paid
L1715,U878,9646,0.12,paid
L1716,U879,9414,0.15,paid
L1717,U880,5924,0.1,paid
L1718,U880,3031,0.1,paid
L1719,U880,2120,0.15,paid
L1720,U881,8101,0.12,paid
L1721,U882,3616,0.1,default
L1722,U882,5799,0.1,default
