user_id,age,income,city,employment,credit_score
U754,53,9010,Medan,freelancer,643
U755,53,7605,Bandung,freelancer,713
U756,32,9542,Bandung,freelancer,664
U757,32,11275,Surabaya,freelancer,709
U758,40,14044,Jakarta,business,642
U759,29,9349,Bandung,business,526
U760,48,7589,Medan,employee,550
U761,43,11756,Jakarta,freelancer,789
U762,21,13369,Medan,freelancer,581
U763,38,11614,Surabaya,business,763
U764,47,14382,Surabaya,business,675
U765,56,2774,Surabaya,business,656
U766,44,13377,Medan,business,649
U767,42,5951,Jakarta,business,780
U768,37,7277,Medan,freelancer,657
U769,43,6124,Bandung,business,616
U770,59,9808,Surabaya,freelancer,678
U771,46,13743,Jakarta,business,558
U772,22,11611,Bandung,business,680
U773,22,2921,Surabaya,employee,545
U774,26,4240,Medan,employee,543
U775,55,7294,Jakarta,business,712
U776,44,4468,Jakarta,business,646
U777,59,8572,Surabaya,business,723
U778,29,13692,Surabaya,freelancer,703
U779,24,12041,Bandung,employee,706
U780,47,10115,Surabaya,employee,586
U781,32,5070,Medan,employee,655
U782,31,10436,Surabaya,business,572
U783,43,3676,Medan,employee,569
U784,26,10696,Bandung,freelancer,653
U785,47,2714,Bandung,employee,539
U786,51,5409,Jakarta,business,503
U787,48,8079,Jakarta,employee,609
U788,49,8359,Medan,business,795
U789,46,2999,Bandung,freelancer,789
U790,42,14768,Surabaya,freelancer,738
U791,55,13266,Medan,employee,711
U792,57,13981,Jakarta,freelancer,724
U793,25,5217,Surabaya,employee,692
U794,24,4352,Medan,freelancer,612
U795,38,6085,Bandung,employee,503
U796,27,9948,Jakarta,employee,606
U797,42,2651,Jakarta,freelancer,638
U798,22,13973,Surabaya,freelancer,614
U799,49,12452,Jakarta,business,511
U800,51,3409,Jakarta,employee,558
U801,31,14804,Surabaya,employee,579
U802,23,3387,Surabaya,freelancer,533
U803,38,7722,Jakarta,business,757
U804,28,5994,Jakarta,freelancer,790
U805,58,5660,Medan,business,601
U806,52,6054,Medan,employee,542
U807,30,10237,Medan,business,664
U808,43,12961,Bandung,freelancer,583
U809,30,4350,Medan,business,772
U810,34,13947,Surabaya,freelancer,764
U811,43,11884,Jakarta,freelancer,624
U812,57,7045,Medan,freelancer,682
U813,58,3328,Medan,business,772
U814,50,12225,Jakarta,freelancer,676
U815,54,12698,Jakarta,freelancer,517
U816,52,14090,Surabaya,freelancer,725
U817,52,11557,Bandung,freelancer,783
U818,55,13532,Jakarta,employee,747
U819,37,6523,Bandung,business,507
U820,38,2049,Medan,freelancer,561
U821,21,13381,Bandung,business,724
U822,41,2315,Jakarta,business,587
U823,47,10579,Bandung,freelancer,635
U824,49,13554,Bandung,employee,671
U825,48,5231,Jakarta,freelancer,704
U826,34,9019,Jakarta,freelancer,772
U827,58,5515,Surabaya,freelancer,760
U828,51,8366,Surabaya,business,620
U829,58,7181,Surabaya,employee,759
U830,25,9056,Jakarta,employee,600
U831,35,4104,Medan,employee,617
U832,48,10218,Jakarta,freelancer,588
U833,23,4741,Medan,employee,789
U834,22,8066,Medan,business,513
U835,45,5382,Medan,business,666
U836,39,2773,Medan,freelancer,537
U837,29,10115,Medan,freelancer,555
U838,37,10273,Medan,freelancer,566
U839,42,9842,Surabaya,freelancer,696
U840,38,2220,Medan,employee,763
U841,26,11614,Jakarta,freelancer,719
U842,44,14196,Jakarta,business,537
U843,21,11890,Medan,business,649
U844,40,12902,Bandung,freelancer,604
U845,31,6373,Surabaya,freelancer,511
U846,31,3586,Bandung,freelancer,724
U847,38,7438,Bandung,employee,582
U848,60,9634,Bandung,employee,675
U849,55,3507,Bandung,employee,625
U850,21,7030,Surabaya,employee,666
U851,31,6831,Jakarta,employee,537
U852,37,13471,Surabaya,business,602
U853,41,8182,Bandung,employee,594
U854,53,5246,Jakarta,freelancer,670
U855,60,11934,Jakarta,freelancer,734
U856,35,9796,Medan,employee,648
U857,29,6631,Surabaya,freelancer,515
U858,37,3456,Medan,freelancer,785
U859,32,6271,Bandung,employee,530
U860,27,3459,Jakarta,freelancer,572
U861,50,13796,Jakarta,business,741
U862,52,14071,Medan,freelancer,723
U863,55,14689,Bandung,business,698
U864,32,6807,Surabaya,employee,568
U865,59,3117,Medan,freelancer,547
U866,60,3968,Medan,business,584
U867,36,4973,Surabaya,business,575
U868,26,6167,Medan,freelancer,741
U869,27,11850,Jakarta,business,633
U870,51,6123,Jakarta,business,505
U871,26,13329,Surabaya,business,729
U872,47,6933,Bandung,employee,628
U873,35,7920,Bandung,employee,687
U874,29,6835,Jakarta,employee,539
U875,46,12597,Jakarta,freelancer,757
U876,39,11348,Bandung,employee,530
U877,40,3193,Bandung,freelancer,732
U878,27,5161,Jakarta,freelancer,748
U879,38,7898,Surabaya,freelancer,758
U880,52,13686,Surabaya,business,750
U881,60,4533,Bandung,employee,563
U882,27,12362,Medan,business,574
U883,30,4443,Medan,business,763
U884,22,14726,Bandung,freelancer,611
U885,37,12657,Medan,employee,621
U886,56,11879,Medan,freelancer,764
U887,44,2923,Surabaya,business,503
U888,22,12710,Medan,freelancer,588
U889,46,2322,Surabaya,business,546
U890,43,10759,Bandung,freelancer,641
U891,42,13948,Bandung,employee,507
U892,48,13387,Medan,business,580
U893,38,4781,Jakarta,employee,749
U894,39,4110,Surabaya,employee,785
U895,48,12820,Jakarta,business,713
U896,41,7821,Bandung,freelancer,645
U897,57,2700,Medan,business,565
U898,22,13371,Medan,freelancer,639
U899,44,2018,Medan,freelancer,700
U900,28,14527,Jakarta,business,618
U901,54,12269,Surabaya,business,728
U902,28,11542,Bandung,freelancer,557
U903,57,11659,Jakarta,business,579
U904,21,9513,Bandung,employee,521
U905,32,6474,Jakarta,employee,513
U906,51,14877,Surabaya,employee,514
U907,31,13178,Surabaya,business,711
U908,35,9931,Surabaya,freelancer,519
U909,34,3442,Surabaya,freelancer,785
U910,37,8299,Jakarta,business,715
U911,23,12316,Surabaya,business,725
U912,53,10014,Bandung,employee,557
U913,25,5960,Surabaya,freelancer,610
U914,38,10533,Bandung,employee,695
U915,58,6993,Jakarta,business,506
U916,49,2314,Jakarta,employee,780
U917,49,4244,Jakarta,business,726
U918,22,9556,Jakarta,freelancer,570
U919,50,3538,Medan,employee,764
U920,48,4000,Surabaya,employee,564
U921,48,2475,Bandung,freelancer,620
U922,26,5269,Medan,employee,586
U923,29,7264,Medan,freelancer,575
U924,41,8637,Medan,freelancer,649
U925,48,11900,Jakarta,business,752
U926,51,3418,Jakarta,business,734
U927,47,8390,Medan,employee,753
U928,48,5971,Jakarta,employee,638
U929,44,13871,Surabaya,employee,710
U930,22,10743,Medan,employee,699
U931,52,5410,Medan,employee,689
U932,54,10180,Medan,business,675
U933,41,3116,Surabaya,employee,660
U934,36,4004,Medan,business,674
U935,54,10971,Bandung,business,511
U936,44,11364,Medan,employee,743
U937,27,14351,Medan,freelancer,620
U938,51,11136,Jakarta,employee,657
U939,32,11133,Bandung,business,572
U940,28,4029,Surabaya,freelancer,749
U941,29,4361,Jakarta,freelancer,628
U942,39,13173,Surabaya,business,644
U943,32,2307,Medan,employee,605
U944,33,9255,Medan,employee,651
U945,52,12909,Medan,freelancer,653
U946,36,14458,Jakarta,business,775
U947,38,8312,Surabaya,business,598
U948,22,8864,Surabaya,employee,558
U949,28,13011,Bandung,freelancer,647
U950,27,7601,Medan,freelancer,692
U951,40,10850,Bandung,freelancer,683
U952,34,12909,Surabaya,business,576
U953,50,13027,Bandung,business,700
U954,59,10971,Surabaya,employee,583
U955,23,8179,Surabaya,employee,643
U956,42,2402,Surabaya,business,781
U957,33,5084,Bandung,employee,556
U958,27,4550,Jakarta,freelancer,716
U959,56,10845,Surabaya,employee,581
U960,28,6219,Surabaya,employee,702
U961,48,7058,Jakarta,employee,752
U962,37,4709,Bandung,freelancer,631
U963,54,12803,Bandung,freelancer,589
U964,21,6517,Medan,employee,800
U965,33,11059,Medan,business,780
U966,52,10941,Medan,business,652
U967,21,4989,Medan,freelancer,722
U968,27,5128,Jakarta,employee,698
U969,45,4237,Jakarta,employee,752
U970,40,11204,Medan,employee,628
U971,58,12053,Bandung,business,512
U972,24,8727,Jakarta,freelancer,704
U973,53,12034,Surabaya,freelancer,562
U974,30,6692,Bandung,freelancer,570
U975,60,2292,Jakarta,freelancer,587
U976,51,3771,Bandung,employee,693
U977,45,10715,Medan,freelancer,558
U978,29,9524,Medan,employee,512
U979,55,6626,Bandung,freelancer,725
U980,24,8358,Jakarta,employee,669
U981,56,2479,Surabaya,freelancer,671
U982,44,3003,Surabaya,business,618
U983,50,11144,Surabaya,employee,752
U984,58,13571,Medan,employee,742
U985,38,6313,Surabaya,employee,559
U986,24,6969,Bandung,employee,556
U987,46,11296,Bandung,business,618
U988,34,10706,Surabaya,business,773
U989,39,3459,Surabaya,business,672
U990,56,7837,Medan,freelancer,632
U991,26,5145,Bandung,employee,520
U992,59,13149,Jakarta,employee,729
U993,37,14943,Bandung,employee,626
U994,25,3255,Surabaya,employee,642
U995,47,6098,Jakarta,freelancer,504
U996,60,8904,Medan,employee,736
U997,53,2706,Jakarta,business,786
U998,30,12748,Surabaya,business,704
U999,55,3104,Bandung,business,685
U1000,54,3075,Jakarta,employee,554
U1001,28,10154,Medan,freelancer,541
U1002,40,8156,Jakarta,employee,799
U1003,45,12438,Jakarta,business,650
U1004,40,11356,Surabaya,freelancer,752
U1005,25,7250,Surabaya,business,738
U1006,58,2825,Surabaya,business,781
U1007,33,4431,Surabaya,business,642
U1008,23,11735,Bandung,freelancer,590
U1009,55,13752,Medan,employee,518
U1010,50,3139,Bandung,freelancer,784
U1011,51,5438,Medan,employee,625
U1012,39,13376,Medan,employee,695
U1013,27,13182,Medan,employee,603
U1014,59,12739,Surabaya,freelancer,664
U1015,42,9042,Medan,business,558
U1016,34,2936,Medan,freelancer,537
U1017,43,10280,Medan,freelancer,631
U1018,30,7988,Surabaya,employee,535
U1019,50,11161,Bandung,freelancer,611
U1020,54,11219,Surabaya,business,761
U1021,40,13807,Medan,employee,749
U1022,26,13021,Surabaya,employee,628
U1023,26,4279,Surabaya,business,663
U1024,25,7661,Bandung,employee,600
U1025,32,7795,Jakarta,business,535
U1026,21,12085,Bandung,employee,774
U1027,53,6683,Jakarta,business,684
U1028,44,2530,Bandung,freelancer,539
U1029,58,7006,Medan,business,772
U1030,22,13421,Surabaya,employee,684
U1031,47,10939,Jakarta,employee,649
U1032,35,4436,Bandung,freelancer,511
U1033,56,12347,Medan,employee,636
U1034,26,6413,Medan,freelancer,741
U1035,32,2821,Medan,freelancer,505
U1036,45,2377,Bandung,business,714
U1037,24,11957,Jakarta,employee,765
U1038,59,2189,Bandung,business,748
U1039,50,7998,Jakarta,business,647
U1040,47,5450,Medan,employee,555
U1041,41,12071,Jakarta,business,701
U1042,55,14483,Bandung,freelancer,762
U1043,59,14283,Medan,employee,695
U1044,60,6596,Bandung,business,775
U1045,30,2039,Medan,business,692
U1046,39,10713,Bandung,freelancer,584
U1047,41,8355,Bandung,freelancer,542
U1048,26,14210,Medan,business,782
U1049,41,12457,Jakarta,business,630
U1050,30,9878,Bandung,freelancer,752
U1051,43,2704,Jakarta,employee,747
U1052,44,11577,Surabaya,freelancer,506
U1053,58,5695,Surabaya,employee,593
U1054,30,12586,Jakarta,freelancer,773
U1055,26,4730,Bandung,freelancer,503
U1056,60,6633,Bandung,freelancer,792
U1057,38,3900,Bandung,employee,624
U1058,46,3331,Medan,business,761
U1059,53,6486,Jakarta,employee,534
U1060,37,10900,Surabaya,employee,721
U1061,53,2665,Jakarta,freelancer,672
U1062,30,7179,Jakarta,business,575
U1063,26,2930,Surabaya,employee,676
U1064,25,7063,Medan,freelancer,787
U1065,50,6370,Medan,business,663
U1066,45,14715,Jakarta,freelancer,701
U1067,54,7179,Surabaya,employee,756
U1068,34,11410,Bandung,freelancer,591
U1069,30,2536,Bandung,freelancer,604
U1070,36,14060,Bandung,business,615
U1071,24,6850,Surabaya,employee,559
U1072,45,10053,Bandung,business,672
U1073,39,11036,Medan,freelancer,737
U1074,22,14862,Medan,freelancer,698
U1075,57,13072,Bandung,employee,614
U1076,45,11539,Bandung,employee,532
U1077,24,7474,Medan,freelancer,675
U1078,27,5881,Bandung,employee,671
U1079,23,14026,Jakarta,employee,572
U1080,56,8938,Bandung,employee,515
U1081,39,9789,Medan,employee,517
U1082,47,14619,Bandung,business,750
U1083,56,14352,Jakarta,business,739
U1084,21,11773,Bandung,business,680
U1085,53,13521,Bandung,employee,745
U1086,48,2916,Bandung,business,602
U1087,35,4085,Bandung,business,539
U1088,38,12644,Bandung,business,731
U1089,59,2790,Surabaya,employee,760
U1090,34,4492,Surabaya,business,650
U1091,52,13631,Surabaya,freelancer,656
U1092,31,14387,Bandung,employee,564
U1093,47,11862,Medan,business,551
U1094,60,6583,Surabaya,business,706
U1095,37,14122,Jakarta,business,782
U1096,46,12355,Surabaya,employee,676
U1097,29,3194,Bandung,employee,502
U1098,54,11901,Bandung,freelancer,739
U1099,51,8550,Bandung,employee,639
U1100,40,12999,Jakarta,business,501
U1101,60,5804,Bandung,freelancer,664
U1102,45,14694,Surabaya,business,601
U1103,51,8482,Jakarta,business,707
U1104,26,12088,Jakarta,business,550
U1105,57,14696,Bandung,freelancer,503
U1106,60,3642,Medan,freelancer,587
U1107,58,5625,Medan,freelancer,684
U1108,21,9163,Bandung,employee,677
U1109,40,13366,Jakarta,freelancer,556
U1110,57,11266,Jakarta,freelancer,772
U1111,30,13284,Jakarta,business,781
U1112,56,11213,Medan,employee,518
U1113,31,10614,Bandung,business,724
U1114,33,5815,Bandung,employee,586
U1115,22,9191,Surabaya,freelancer,601
U1116,47,10831,Medan,freelancer,590
U1117,39,4474,Jakarta,employee,729
U1118,31,14746,Bandung,employee,606
U1119,40,14442,Surabaya,freelancer,729
U1120,42,13045,Medan,business,743
U1121,42,3385,Surabaya,business,738
U1122,60,9301,Bandung,freelancer,674
U1123,42,9707,Surabaya,business,636
U1124,45,14845,Bandung,freelancer,693
U1125,59,11699,Medan,freelancer,719
U1126,49,5815,Surabaya,employee,720
U1127,21,8300,Jakarta,freelancer,500
U1128,59,11762,Medan,business,665
U1129,31,11311,Jakarta,business,718
U1130,30,14822,Medan,freelancer,763
U1131,49,5929,Jakarta,freelancer,502
U1132,34,5925,Bandung,freelancer,526
U1133,31,11519,Medan,freelancer,615
U1134,56,11465,Jakarta,freelancer,560
U1135,26,4641,Medan,freelancer,786
U1136,29,6473,Surabaya,business,729
U1137,45,5059,Jakarta,business,568
U1138,26,12862,Medan,employee,513
U1139,52,10788,Bandung,employee,736
U1140,26,11480,Bandung,employee,700
U1141,23,11446,Medan,employee,690
U1142,55,13431,Jakarta,freelancer,760
U1143,28,13182,Jakarta,business,591
U1144,46,2375,Medan,business,654
U1145,55,2419,Medan,employee,635
U1146,27,8076,Surabaya,business,761
U1147,35,9006,Medan,freelancer,597
U1148,54,13110,Jakarta,freelancer,734
U1149,52,9035,Bandung,business,678
U1150,45,14204,Jakarta,employee,536
U1151,34,2807,Bandung,employee,800
U1152,26,3548,Jakarta,business,584
U1153,36,9280,Jakarta,freelancer,650
U1154,29,9817,Surabaya,freelancer,777
U1155,30,13293,Surabaya,business,721
U1156,33,4716,Surabaya,employee,527
U1157,49,5803,Jakarta,employee,629
U1158,53,6369,Surabaya,freelancer,519
U1159,22,13715,Jakarta,freelancer,723
U1160,49,7612,Jakarta,freelancer,742
U1161,21,3470,Jakarta,employee,674
U1162,50,10501,Jakarta,freelancer,763
U1163,53,2084,Medan,freelancer,717
U1164,30,2406,Bandung,employee,746
U1165,39,7989,Surabaya,business,626
U1166,25,5783,Bandung,freelancer,583
U1167,40,5259,Bandung,business,671
U1168,33,14896,Bandung,business,679
U1169,56,8957,Surabaya,employee,795
U1170,53,6476,Jakarta,business,621
U1171,47,6273,Jakarta,employee,624
U1172,42,13468,Jakarta,business,518
U1173,54,14250,Surabaya,business,763
U1174,39,13251,Surabaya,business,773
U1175,53,3391,Medan,business,613
U1176,33,7276,Jakarta,business,797
U1177,43,7359,Jakarta,freelancer,504
U1178,30,2943,Surabaya,business,668
U1179,54,5143,Surabaya,freelancer,511
U1180,24,6463,Bandung,business,518
U1181,27,8784,Jakarta,business,774
U1182,50,8935,Jakarta,business,723
U1183,46,13655,Medan,freelancer,583
U1184,52,9575,Bandung,freelancer,751
U1185,55,3425,Bandung,employee,526
U1186,27,12686,Bandung,freelancer,592
U1187,24,12661,Surabaya,business,645
U1188,29,13814,Jakarta,business,731
U1189,38,2584,Jakarta,business,533
U1190,43,12641,Bandung,freelancer,603
U1191,45,11327,Medan,freelancer,757
U1192,51,3993,Bandung,employee,551
U1193,40,4846,Medan,business,753
U1194,23,11320,Medan,employee,670
U1195,50,11235,Jakarta,business,717
U1196,23,6715,Jakarta,employee,607
U1197,55,12164,Bandung,business,766
U1198,26,3630,Jakarta,freelancer,786
U1199,51,11913,Medan,employee,720
U1200,53,11514,Jakarta,business,602
U1201,32,14027,Medan,business,544
U1202,32,3585,Jakarta,business,685
U1203,54,11512,Medan,business,640
U1204,30,13416,Medan,freelancer,699
U1205,43,7762,Bandung,employee,781
U1206,21,2344,Jakarta,freelancer,543
U1207,55,2553,Bandung,freelancer,727
U1208,28,7780,Jakarta,business,617
U1209,52,7516,Medan,business,676
U1210,48,7338,Bandung,freelancer,592
U1211,59,9023,Medan,employee,536
U1212,38,13649,Bandung,freelancer,593
U1213,52,7982,Surabaya,employee,709
U1214,47,8816,Jakarta,business,554
U1215,23,9572,Surabaya,freelancer,760
U1216,57,8352,Bandung,freelancer,549
U1217,56,12810,Jakarta,business,506
U1218,40,8779,Bandung,employee,735
U1219,30,9494,Bandung,employee,667
U1220,55,9992,Surabaya,freelancer,711
U1221,39,5460,Medan,freelancer,688
U1222,33,11158,Medan,freelancer,670
U1223,50,12027,Bandung,employee,608
U1224,53,14700,Surabaya,freelancer,640
U1225,41,3928,Jakarta,employee,508
U1226,58,7024,Bandung,freelancer,539
U1227,50,11190,Bandung,business,549
U1228,46,10669,Medan,freelancer,721
U1229,48,10115,Medan,employee,669
U1230,51,3806,Surabaya,employee,591
U1231,37,3271,Medan,business,630
U1232,37,8830,Medan,business,678
U1233,25,13391,Jakarta,freelancer,736
U1234,43,6215,Surabaya,employee,704
U1235,40,10118,Bandung,business,662
U1236,35,6180,Bandung,business,713
U1237,51,14917,Bandung,business,677
U1238,45,14291,Bandung,freelancer,625
U1239,49,12314,Surabaya,employee,625
U1240,25,10673,Bandung,freelancer,617
U1241,30,8261,Medan,employee,513
U1242,47,7006,Surabaya,employee,537
U1243,30,5428,Medan,employee,665
U1244,59,2065,Bandung,business,758
U1245,44,3218,Medan,employee,633
U1246,29,8063,Medan,employee,790
U1247,45,4455,Bandung,employee,796
U1248,44,4253,Jakarta,business,732
U1249,37,14484,Medan,freelancer,525
U1250,57,3019,Medan,business,627
U1251,37,14732,Jakarta,freelancer,510
U1252,29,12928,Medan,freelancer,741
U1253,46,13403,Medan,business,531
U1254,33,14822,Jakarta,business,659
U1255,56,10187,Jakarta,business,578
U1256,46,8098,Jakarta,freelancer,710
U1257,56,4553,Surabaya,business,576
U1258,40,7510,Bandung,freelancer,549
U1259,47,5768,Bandung,employee,525
U1260,38,14356,Surabaya,employee,794
U1261,28,12509,Surabaya,business,674
U1262,44,11004,Surabaya,business,667
U1263,30,11326,Jakarta,business,521
U1264,35,2633,Medan,employee,543
U1265,52,4013,Surabaya,employee,667
U1266,24,2296,Bandung,business,575
U1267,23,14485,Surabaya,freelancer,622
U1268,28,14852,Surabaya,business,595
U1269,29,3607,Surabaya,business,628
U1270,42,13138,Medan,employee,760
U1271,48,3380,Medan,business,531
U1272,31,13658,Jakarta,business,682
U1273,24,2562,Bandung,freelancer,649
U1274,38,3529,Surabaya,business,762
U1275,59,5450,Bandung,business,516
U1276,48,2991,Bandung,business,529
U1277,37,2611,Medan,business,695
U1278,50,11021,Medan,business,642
U1279,51,6141,Surabaya,employee,677
U1280,57,10345,Medan,freelancer,548
U1281,27,13560,Medan,freelancer,646
U1282,46,2230,Surabaya,freelancer,622
U1283,60,10087,Jakarta,employee,700
U1284,22,5512,Jakarta,business,778
U1285,37,7605,Jakarta,freelancer,588
U1286,21,5915,Bandung,employee,743
U1287,29,5359,Jakarta,employee,733
